0,1
20190105,1.0
20190103,0.0
20190101,0.0
20181231,0.0
20181230,0.3333333333333333
20181229,1.0
20181223,1.0
20181222,0.0
20181220,1.0
20181217,1.0
20181213,0.0
20181205,0.0
20181128,0.0
20181124,1.0
20181123,0.0
20181118,1.0
20181114,0.0
20181106,1.0
20181028,1.0
20181022,1.0
20181021,1.0
20181019,1.0
20181017,0.0
20181015,1.0
20181013,1.0
20181009,1.0
20181008,0.0
20181004,1.0
20181002,1.0
20180928,1.0
20180927,0.0
20180926,1.0
20180922,1.0
20180921,0.0
20180920,1.0
20180915,1.0
20180910,0.0
20180908,1.0
20180906,1.0
20180905,0.5
20180903,1.0
20180901,1.0
20180831,0.0
20180828,0.0
20180826,0.3333333333333333
20180819,1.0
20180817,1.0
20180815,1.0
20180814,0.0
20180813,1.0
20180812,0.0
20180809,1.0
20180805,0.0
20180804,1.0
20180801,0.0
20180731,0.0
20180730,0.0
20180729,1.0
20180728,1.0
20180727,0.0
20180725,1.0
20180721,1.0
20180718,1.0
20180712,1.0
20180711,1.0
20180710,0.0
20180708,0.5714285714285714
20180704,0.0
20180703,0.0
20180701,1.0
20180627,1.0
20180626,1.0
20180623,1.0
20180621,0.3333333333333333
20180620,1.0
20180618,1.0
20180522,1.0
20180517,0.0
20180513,0.0
20180512,0.0
20180505,0.0
20180503,1.0
20180502,1.0
20180501,0.0
20180429,0.0
20180428,0.0
20180426,0.0
20180418,0.5
20180416,1.0
20180409,0.0
20180404,1.0
20180322,1.0
20180317,1.0
20180314,1.0
20180313,1.0
20180311,1.0
20180309,1.0
20180306,1.0
20180228,1.0
20180225,1.0
20180224,1.0
20180221,0.0
20180219,0.5
20180218,0.5
20180217,0.5
20180216,0.5
20180215,1.0
20180206,0.0
20180203,0.5
20180202,0.0
20180131,1.0
20180129,0.0
20180128,1.0
20180126,0.5
20180125,0.0
20180124,0.5
20180122,0.3333333333333333
20180119,0.5
20180117,1.0
20180115,1.0
20180114,0.5
20180113,1.0
20180110,0.5
20180109,1.0
20180107,0.5
20180105,0.0
20180104,0.0
20180103,0.25
20180102,0.5
20180101,1.0
20171231,0.0
20171229,1.0
20171228,1.0
20171227,1.0
20171226,0.3333333333333333
20171225,1.0
20171224,0.0
20171222,1.0
20171220,1.0
20171217,0.0
20171216,1.0
20171215,1.0
20171209,0.5
20171208,0.0
20171207,0.0
20171206,0.5
20171205,0.0
20171203,0.5
20171129,0.0
20171124,0.0
20171122,0.0
20171116,0.0
20171114,0.0
20171112,0.5
20171111,0.0
20171110,0.5
20171105,1.0
20171030,0.5
20171028,1.0
20171026,0.0
20171025,0.0
20171024,0.0
20171023,0.3333333333333333
20171022,0.3333333333333333
20171021,0.5
20171020,0.0
20171016,0.5
20171014,0.0
20171011,0.0
20171010,1.0
20171009,0.25
20171008,0.6
20171007,0.25
20171005,0.3333333333333333
20171004,1.0
20171003,0.0
20171002,0.0
20170929,1.0
20170928,1.0
20170927,1.0
20170925,1.0
20170924,0.0
20170922,1.0
20170921,0.0
20170916,1.0
20170914,0.3333333333333333
20170913,0.3333333333333333
20170911,0.0
20170909,0.0
20170907,0.0
20170905,0.0
20170902,1.0
20170901,1.0
20170831,1.0
20170826,1.0
20170824,0.0
20170823,0.0
20170822,0.0
20170820,1.0
20170819,0.0
20170818,1.0
20170816,1.0
20170815,1.0
20170813,1.0
20170812,0.0
20170811,1.0
20170810,1.0
20170809,0.6666666666666666
20170808,0.5
20170806,0.5
20170805,0.5
20170804,1.0
20170803,0.75
20170801,0.5
20170731,0.5
20170730,1.0
20170729,1.0
20170728,0.0
20170727,0.8
20170726,1.0
20170725,0.0
20170722,1.0
20170721,0.0
20170719,1.0
20170718,0.0
20170717,1.0
20170716,0.25
20170713,0.6666666666666666
20170712,1.0
20170711,0.25
20170710,0.5
20170709,0.6666666666666666
20170708,0.0
20170707,0.5
20170706,1.0
20170705,1.0
20170704,0.6666666666666666
20170703,0.3333333333333333
20170702,0.3333333333333333
20170701,1.0
20170630,1.0
20170629,0.0
20170628,0.0
20170627,1.0
20170626,1.0
20170625,0.25
20170624,1.0
20170623,1.0
20170621,1.0
20170620,0.6666666666666666
20170619,1.0
20170618,0.6666666666666666
20170617,0.6666666666666666
20170616,0.6666666666666666
20170615,0.5
20170614,0.8
20170613,1.0
20170612,1.0
20170611,0.6
20170610,1.0
20170609,0.6666666666666666
20170608,1.0
20170607,0.5
20170606,0.5
20170605,0.6
20170604,0.6
20170603,1.0
20170602,1.0
20170601,0.4
20170531,0.6666666666666666
20170530,0.75
20170529,0.6666666666666666
20170528,0.875
20170527,1.0
20170526,0.5
20170525,0.5
20170524,0.4
20170523,1.0
20170522,0.5
20170521,0.5
20170520,0.6666666666666666
20170519,0.8
20170518,1.0
20170517,1.0
20170516,0.75
20170515,0.4
20170514,0.8571428571428571
20170513,1.0
20170512,0.625
20170511,0.3333333333333333
20170510,0.5
20170509,0.6666666666666666
20170508,0.7777777777777778
20170507,0.5714285714285714
20170506,0.8333333333333334
20170505,0.8
20170504,0.75
20170503,0.8333333333333334
20170502,0.6666666666666666
20170501,0.4
20170430,0.8888888888888888
20170429,0.6666666666666666
20170428,1.0
20170427,0.25
20170426,0.6666666666666666
20170425,1.0
20170424,0.6666666666666666
